nama_rumah,kamar_mandi,kamar_tidur,luas_m2,harga,harga_m2,alamat,link,harga_kategori,harga_m2_kategori,latitude,longitude,nomor,TEBET,SETIA BUDI,MAMPANG PRAPATAN,PASAR MINGGU,KEBAYORAN LAMA,CILANDAK,KEBAYORAN BARU,PANCORAN,JAGAKARSA,PESANGGRAHAN,kecamatan_terdekat,kota,provinsi,negara
Rumah baru siap huni ada 4 unit,3,3,120,1450000000,17469880,"Jl moh kahfi 2 jagakarsa, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-baru-siap-huni-ada-4-unit-oleh-iko-18329694,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,1566,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.053299975726562636,0.12458073203186705,0.06815650340206593,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
RUMAH NON CLUSTER SIAP HUNI DIJAGAKARSA,3,3,120,1450000000,19333333,"Jalan sadar raya jagakarsa, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-non-cluster-siap-huni-dijagakarsa-oleh-mamen-sulivan-18906642,"0 - 1,5 M",15 - 25 Juta,-6.332291135526064,106.81363004864029,1567,0.140722365911488,0.12900205921503272,0.08733339508612747,0.0571210626124552,0.11634191619823132,0.05991768756843019,0.09974935860486144,0.10695442856986848,0.010492754503295565,0.13684873143935228,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Mewah Murah area strategis,3,3,120,1450000000,19333333,"Jalan sadar, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-murah-area-strategis-oleh-jaelani-18942144,"0 - 1,5 M",15 - 25 Juta,-6.341859966675685,106.81333007142572,1568,0.15059117427569024,0.13887086757923495,0.0972022034503297,0.06698987097665743,0.12561077013327093,0.06918654150346981,0.10901821253990107,0.1168232369340707,0.016799344219940338,0.1461175853743919,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
RUMAH MENAWAN NON CLUSTER AKSES 2 MOBIL,3,3,120,1450000000,19333333,"Jagakarsa, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-menawan-non-cluster-akses-2-mobil-oleh-allan-dody-18867383,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,1569,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.053299975726562636,0.12458073203186705,0.06815650340206593,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
jagakarsa,3,3,120,1450000000,19333333,"kahfi 1, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-jagakarsa-oleh-agus-faisal-18912559,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,1570,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.053299975726562636,0.12458073203186705,0.06815650340206593,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah 2 Lantai Minimalis Eksklusife Jagakarsa,3,3,120,1450000000,19863014,"sirsak, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-minimalis-eksklusife-jagakarsa-oleh-irwan-bakti-18893591,"0 - 1,5 M",15 - 25 Juta,-6.34170678641506,106.81596849831749,1571,0.14779956712328698,0.13607926042683172,0.09441059629792647,0.0641982638242542,0.12809601676442384,0.07167178813462273,0.11150345917105398,0.11403162978166748,0.014007737067537107,0.1486028320055448,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Exclusif Natural Living Townhouse,3,3,120,1450000000,20138889,"Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-exclusif-natural-living-townhouse-oleh-syarifudin-18488083,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,1572,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.053299975726562636,0.12458073203186705,0.06815650340206593,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
BRAND NEW HOUSE DALAM CLUSTER DI JAGAKARSA,3,3,120,1450000000,20714286,"Sirsak, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-brand-new-house-dalam-cluster-di-jagakarsa-oleh-allan-dody-18939745,"0 - 1,5 M",15 - 25 Juta,-6.34170678641506,106.81596849831749,1573,0.14779956712328698,0.13607926042683172,0.09441059629792647,0.0641982638242542,0.12809601676442384,0.07167178813462273,0.11150345917105398,0.11403162978166748,0.014007737067537107,0.1486028320055448,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Mezzanine Di Jl Durian Jagakarsa,3,4,110,1450000000,23770492,"Durian, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mezzanine-di-jl-durian-jagakarsa-oleh-allan-dody-17202139,"0 - 1,5 M",15 - 25 Juta,-6.3224849460285535,106.8135900780622,1574,0.13095614699206415,0.11923584029560885,0.07756717616670361,0.047354843693031334,0.10649575612263452,0.05007152749283339,0.08990319852926465,0.0971882096504446,0.020338914578892364,0.12700257136375548,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah dalam cluster one gate sistem deket busway ragunana,4,3,120,1450000000,19333333,"jalan gandaria, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-dalam-cluster-one-gate-sistem-deket-busway-ragunana-oleh-tarono-18659877,"0 - 1,5 M",15 - 25 Juta,-6.3418449630690015,106.82663508543123,1575,0.13727115666348233,0.12555084996702706,0.09517975503314437,0.053669853364449516,0.1389007805321123,0.08247655190231118,0.12230822293874245,0.1035032193218628,0.012066109830585424,0.15940759577323327,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
New Cluster Dekat Ke Ragunan,4,4,130,1450000000,19333333,"Gandaria, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-new-cluster-dekat-ke-ragunan-oleh-allan-dody-18409943,"0 - 1,5 M",15 - 25 Juta,-6.3418449630690015,106.82663508543123,1576,0.13727115666348233,0.12555084996702706,0.09517975503314437,0.053669853364449516,0.1389007805321123,0.08247655190231118,0.12230822293874245,0.1035032193218628,0.012066109830585424,0.15940759577323327,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
HUNIAN TROPICAL DEKAT DENGAN PINTU TOL BRIGIF/DESARI( Indent ),4,4,120,1450000000,20714286,"Jl.Moh.Kahfi 1, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-hunian-tropical-dekat-dengan-pintu-tol-brigif-desari-indent-oleh-mamen-sulivan-18675573,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,1577,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.053299975726562636,0.12458073203186705,0.06815650340206593,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
RUMAH MODERN TYPE MEZANINE AREA PREMIUM JAGAKARSA( Indent ),4,4,125,1450000000,24166667,"Jl.Durian jagakarsa, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-modern-type-mezanine-area-premium-jagakarsa-indent-oleh-mamen-sulivan-18816970,"0 - 1,5 M",15 - 25 Juta,-6.3224849460285535,106.8135900780622,1578,0.13095614699206415,0.11923584029560885,0.07756717616670361,0.047354843693031334,0.10649575612263452,0.05007152749283339,0.08990319852926465,0.0971882096504446,0.020338914578892364,0.12700257136375548,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
New Cluster Di Kebagusan Raya,2,2,70,1440000000,24000000,"Jalan Kebagusan Raya, Kebagusan, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-new-cluster-di-kebagusan-raya-oleh-endang-trianawati-16660518,"0 - 1,5 M",15 - 25 Juta,-6.296863265778158,106.8267109421122,1579,0.09221360269167356,0.08049329599521826,0.05027391442326578,0.008612299392640743,0.09399493992223372,0.03757071129243261,0.07740238232886387,0.05844566535005403,0.04157822736407635,0.1145017551633547,PASAR MINGGU,Jakarta Selatan,DKI Jakarta,Indonesia
Durian by Permata,3,3,110,1435000000,23916667,"Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-durian-by-permata-oleh-gia-latifunisa-17749240,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,1580,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.053299975726562636,0.12458073203186705,0.06815650340206593,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Cluster Minimalis deket pintu toll,3,3,120,1429000000,20414286,"jalan raya khafi 1 jagakarsa Jakarta Selatan, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-cluster-minimalis-deket-pintu-toll-oleh-tarono-18867985,"0 - 1,5 M",15 - 25 Juta,-6.3265300105915125,106.82068003659168,1581,0.1279112530255464,0.1161909463290911,0.07452228220018586,0.04430994972651359,0.11763077921507036,0.06120655058526925,0.10103822162170052,0.09414331568392686,0.009203891486456506,0.13813759445619134,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah baru ready siap huni bangunan bata merah,3,3,130,1425000000,17812500,"jl kahfi 2, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-baru-ready-siap-huni-bangunan-bata-merah-oleh-badar-muhammad-17875374,"0 - 1,5 M",15 - 25 Juta,-6.3502522205401215,106.81319534287209,1582,0.1591181566937454,0.1473978499972901,0.10572918586838488,0.07551685339471259,0.1338682954440893,0.07744406681428817,0.11727573785071944,0.12535021935212587,0.0253263266379955,0.15437511068521026,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
RUMAH SIAPHUNI DKT AL AZHAR KAHFI 2 JAGAKARSA,3,3,130,1425000000,17812500,"Kahfi 2, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-siaphuni-dkt-al-azhar-kahfi-2-jagakarsa-oleh-burhan-18313098,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,1583,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.053299975726562636,0.12458073203186705,0.06815650340206593,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Cluster 2 lantai baru 16 unit cash/kpr di jl moch kahfi 1,3,4,130,1425000000,18037975,"Moch kahfi 1, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-cluster-2-lantai-baru-16-unit-cash-kpr-di-jl-moch-kahfi-1-oleh-ajmal-18722708,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,1584,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.053299975726562636,0.12458073203186705,0.06815650340206593,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Baru 2 Lantai Siap Huni di Kahfi 2 Jagakarsa,3,3,120,1425000000,18037975,"Jalan Kahfi 2, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-baru-2-lantai-siap-huni-di-kahfi-2-jagakarsa-oleh-ali-17958556,"0 - 1,5 M",15 - 25 Juta,-6.3502522205401215,106.81319534287209,1585,0.1591181566937454,0.1473978499972901,0.10572918586838488,0.07551685339471259,0.1338682954440893,0.07744406681428817,0.11727573785071944,0.12535021935212587,0.0253263266379955,0.15437511068521026,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Baru dalam Cluster Siap Di Huni Jl Moch kahfi 1,4,4,14,1425000000,18506494,"Jl moch kahfi 1 jagakarsa, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-baru-dalam-cluster-siap-di-huni-jl-moch-kahfi-1-oleh-wildan-sofyan-17720593,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,1586,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.053299975726562636,0.12458073203186705,0.06815650340206593,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Ruman Dalem cluster akses jln 2mobil,3,4,145,1420000000,17974684,"Mochamad Kahfi 1, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-ruman-dalem-cluster-akses-jln-2mobil-oleh-iko-18702659,"0 - 1,5 M",15 - 25 Juta,-6.348559999069465,106.80198001060728,1587,0.16864126748790031,0.15692096079144502,0.11525229666253978,0.0850399641888675,0.1209607417086218,0.06453651307882069,0.10436818411525196,0.13487333014628078,0.03484943743215041,0.14146755694974278,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Ciputat,1,4,128,1400000000,7000000,"Ciputat, Ciputat, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-ciputat-oleh-dedy-faazli-18875319,"0 - 1,5 M",0 - 10 Juta,-6.253739999999938,106.79731000000004,1588,0.07849127902561559,0.0667709723291603,0.025102308200255045,0.06907400417491871,0.02147073203185279,0.042907604381012376,0.01314152987736783,0.04792188675640752,0.10536393866967407,0.041977547272973766,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Murah Bebas Banjir Dekat Tol Andara Di Cinere,2,3,87,1400000000,20000000,"Jl Pangkalan Jati 2, Cinere, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-murah-bebas-banjir-dekat-tol-andara-di-cinere-oleh-ridho-iradata-18067235,"0 - 1,5 M",15 - 25 Juta,-6.3131121665155865,106.79625177873173,1589,0.13892166680957185,0.12720136011311656,0.08553269598421133,0.05532036351053904,0.07978467727919103,0.02336044864938991,0.0735719176613241,0.10515372946795233,0.04704999342233585,0.100291492520312,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah 2 lantai dalam cluster di kebagusan,3,4,110,1400000000,14893617,"Jalan raya Kebagusan, Kebagusan, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-dalam-cluster-di-kebagusan-oleh-yoni-topan-18546540,"0 - 1,5 M",10 - 15 Juta,-6.296863265778158,106.8267109421122,1590,0.09221360269167356,0.08049329599521826,0.05027391442326578,0.008612299392640743,0.09399493992223372,0.03757071129243261,0.07740238232886387,0.05844566535005403,0.04157822736407635,0.1145017551633547,PASAR MINGGU,Jakarta Selatan,DKI Jakarta,Indonesia
"10 Menit ke MRT Lebak bulus, dp 0%, costomize layout",3,3,85,1400000000,18421053,"Cirendeu Raya, Cinere, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-10-menit-ke-mrt-lebak-bulus-dp-0-costomize-layout-oleh-yahdi-syarif-18239124,"0 - 1,5 M",15 - 25 Juta,-6.301945895780765,106.77365040738623,1591,0.15035676742025306,0.13863646072379776,0.09696779659489252,0.06675546412122024,0.05887133916345633,0.028957884013625087,0.0850070182720053,0.11658883007863352,0.08081763550265819,0.06652385043998965,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Pinggir jalan READY STOK,3,3,90,1400000000,18421053,"Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-pinggir-jalan-ready-stok-oleh-fadhlan-putera-18886232,"0 - 1,5 M",15 - 25 Juta,-6.300079999999981,106.77930000000003,1592,0.1428412790256619,0.1311209723292066,0.08945230820030138,0.05923997572662909,0.05135585076886517,0.021442395619033938,0.07749152987741413,0.10907334168404237,0.07703393866963547,0.07030754727301236,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
pinggir jalan raya cashback ratusan juta rupiah ( cpte ),3,3,92,1400000000,18421053,"jl.cirendeu raya, Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pinggir-jalan-raya-cashback-ratusan-juta-rupiah-cpte-oleh-naufal-ridhwan-rizqullah-18769978,"0 - 1,5 M",15 - 25 Juta,-6.301945895780765,106.77365040738623,1593,0.15035676742025306,0.13863646072379776,0.09696779659489252,0.06675546412122024,0.05887133916345633,0.028957884013625087,0.0850070182720053,0.11658883007863352,0.08081763550265819,0.06652385043998965,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
rumah cantik minimalis akses 2 mobil jagakarsa,3,3,120,1400000000,18666667,"jl kahfi 1 jagakarsa, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-cantik-minimalis-akses-2-mobil-jagakarsa-oleh-badar-muhammad-18716556,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,1594,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.053299975726562636,0.12458073203186705,0.06815650340206593,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Mewah Area Strategis Dekat Tol Desari dan Tol TB simatupang,3,4,110,1400000000,18666667,"Jln Raya Sadar, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-area-strategis-dekat-tol-desari-dan-tol-tb-simatupang-oleh-syarifudin-18901633,"0 - 1,5 M",15 - 25 Juta,-6.330359452596031,106.81392847161658,1595,0.1384922600051688,0.1267719533087135,0.08510328917980825,0.05489095670613597,0.1147086562444839,0.05828442761468278,0.09811609865111404,0.10472432266354924,0.012126014457042977,0.13521547148560487,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
PINGGIR JL RAYA GOOD AREA ( LB ),3,3,100,1400000000,18666667,"jl.tarumah negara, Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pinggir-jl-raya-good-area-lb-oleh-fauzan-17912941,"0 - 1,5 M",15 - 25 Juta,-6.300079999999981,106.77930000000003,1596,0.1428412790256619,0.1311209723292066,0.08945230820030138,0.05923997572662909,0.05135585076886517,0.021442395619033938,0.07749152987741413,0.10907334168404237,0.07703393866963547,0.07030754727301236,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
"CLUSTER SIAP BANGUN , PINGGIR JALAN RAYA ( lb )",3,3,100,1400000000,19444444,"jl.cirendeu raya, Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-cluster-siap-bangun-pinggir-jalan-raya-lb-oleh-fauzan-17707677,"0 - 1,5 M",15 - 25 Juta,-6.301945895780765,106.77365040738623,1597,0.15035676742025306,0.13863646072379776,0.09696779659489252,0.06675546412122024,0.05887133916345633,0.028957884013625087,0.0850070182720053,0.11658883007863352,0.08081763550265819,0.06652385043998965,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
RUMAH READY PINGGIR JALAN RAYA ( crnd ),3,3,100,1400000000,19444444,"jl.cirendeu raya, Cirendeu, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-ready-pinggir-jalan-raya-crnd-oleh-fauzan-17707691,"0 - 1,5 M",15 - 25 Juta,-6.301945895780765,106.77365040738623,1598,0.15035676742025306,0.13863646072379776,0.09696779659489252,0.06675546412122024,0.05887133916345633,0.028957884013625087,0.0850070182720053,0.11658883007863352,0.08081763550265819,0.06652385043998965,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah siap huni jagakarsa,3,3,120,1400000000,19718310,"jalan sadar raya, Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-jagakarsa-oleh-tarono-18906528,"0 - 1,5 M",15 - 25 Juta,-6.330359452596031,106.81392847161658,1599,0.1384922600051688,0.1267719533087135,0.08510328917980825,0.05489095670613597,0.1147086562444839,0.05828442761468278,0.09811609865111404,0.10472432266354924,0.012126014457042977,0.13521547148560487,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Cluster mewah 2 lantai baru akses 2 mobil di jagakarsa jaksel,3,3,120,1400000000,20000000,"Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-cluster-mewah-2-lantai-baru-akses-2-mobil-di-jagakarsa-jaksel-oleh-ajmal-17826745,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,1600,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.053299975726562636,0.12458073203186705,0.06815650340206593,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
5 Menit Ke MRT -  dp0 bunga0% Lawan Virus Dengan Proyek Bersih,3,3,110,1400000000,20000000,"Cirendeu, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-5-menit-ke-mrt-dp0-bunga0-lawan-virus-dengan-proyek-bersih-oleh-eddy-17248856,"0 - 1,5 M",15 - 25 Juta,-6.309369999999943,106.76682000000004,1601,0.16461127902562026,0.15289097232916493,0.11122230820025968,0.08100997572658741,0.0731258507688235,0.04321239561899226,0.09926152987737248,0.1308433416840007,0.08022393866967015,0.0671175472729777,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual Rumah sangat strategis 10 menit ke MRT ( LB ),3,3,100,1400000000,20000000,"jl. cirendeu raya, Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-sangat-strategis-10-menit-ke-mrt-lb-oleh-rabiatul-adewiyah-18460800,"0 - 1,5 M",15 - 25 Juta,-6.301945895780765,106.77365040738623,1602,0.15035676742025306,0.13863646072379776,0.09696779659489252,0.06675546412122024,0.05887133916345633,0.028957884013625087,0.0850070182720053,0.11658883007863352,0.08081763550265819,0.06652385043998965,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah 2 lantai akses strategis harga murah bisa KPR dan cash,3,3,110,1400000000,22580645,"Jagakarsa, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-akses-strategis-harga-murah-bisa-kpr-dan-cash-oleh-popy-18826040,"0 - 1,5 M",15 - 25 Juta,-6.334499999999935,106.81966000000006,1603,0.13690127902559546,0.12518097232914016,0.08351230820023492,0.053299975726562636,0.12458073203186705,0.06815650340206593,0.10798817443849718,0.10313334168397592,0.003109448969845552,0.145087547272988,JAGAKARSA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Di BSD Serpong Tanpa DP Furnished 4 Kamar Tidur Cicilan 9 Jt An,0,4,81,1400000000,23333333,"BSD SERPONG TANGERANG, Bintaro, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-di-bsd-serpong-tanpa-dp-furnished-4-kamar-tidur-cicilan-9-jt-an-oleh-stephen-lim-18707708,"0 - 1,5 M",15 - 25 Juta,-6.257169999999974,106.76392000000004,1604,0.11531127902564807,0.1035909723291928,0.06192230820028755,0.09903400417488052,0.02382585076885136,0.06491349659791013,0.04996152987740032,0.08154334168402855,0.13532393866963588,0.012017547273011964,PESANGGRAHAN,Jakarta Selatan,DKI Jakarta,Indonesia
"Rumah Siap Huni 3 Kamar Tidur Sertifikat SHM, Jakarta Selatan",2,3,88,1399000000,19430556,"Bintaro, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-3-kamar-tidur-sertifikat-shm-jakarta-selatan-oleh-david-sapto-dwiputro-17734317,"0 - 1,5 M",15 - 25 Juta,-6.257169999999974,106.76392000000004,1605,0.11531127902564807,0.1035909723291928,0.06192230820028755,0.09903400417488052,0.02382585076885136,0.06491349659791013,0.04996152987740032,0.08154334168402855,0.13532393866963588,0.012017547273011964,PESANGGRAHAN,Jakarta Selatan,DKI Jakarta,Indonesia
RUMAH READY PINGGIR JL. RAYA 10MNIT KE MRT L. BULUS ( crnd ),3,3,100,1399000000,19985714,"jl. cirendeu raya, Cirendeu, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-ready-pinggir-jl-raya-10mnit-ke-mrt-l-bulus-crnd-oleh-rabiatul-adewiyah-17930771,"0 - 1,5 M",15 - 25 Juta,-6.301945895780765,106.77365040738623,1606,0.15035676742025306,0.13863646072379776,0.09696779659489252,0.06675546412122024,0.05887133916345633,0.028957884013625087,0.0850070182720053,0.11658883007863352,0.08081763550265819,0.06652385043998965,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Mewah Di Jakarta Selatan,1,3,73,1397000000,22532258,"Jakarta selatan, Cinere, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-di-jakarta-selatan-oleh-rahmi-18629860,"0 - 1,5 M",15 - 25 Juta,-6.253739999999938,106.79731000000004,1607,0.07849127902561559,0.0667709723291603,0.025102308200255045,0.06907400417491871,0.02147073203185279,0.042907604381012376,0.01314152987736783,0.04792188675640752,0.10536393866967407,0.041977547272973766,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
